run_id;source_csv;vin;model;fuel_type;timestamp;start_time;end_time;duration_seconds;total_distance_km;distance_city_km;distance_highway_km;fuel_consumed_liters;co2_real_g;co2_meta_g;delta_co2_g;valor_e1_reais;nox_total;pmx_total;start_lat_orig;start_lon_orig;end_lat_orig;end_lon_orig;start_lat_private;start_lon_private;end_lat_private;end_lon_private;start_map_matched;end_map_matched;pseudonimo;num_segments;trajectory_points_orig_count;trajectory_points_priv_count;trajectory_points_diff;trajectory_points_diff_percent;trajectory_distance_orig_km;trajectory_distance_priv_km;trajectory_distance_diff_km;map_matching_attempts;discarded_points_map_matching;map_matching_points_total;discarded_points_ratio;offset_cancelled;offset_x_degrees;offset_y_degrees;max_radius_km
95;vehicles_step_sim_4.csv;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;Gasoline;1773509244;2026-03-14 17:27:24;2026-03-14 17:27:24;0,0;3,158202;2,540922;0,61728;49,983810791774886;115462,60292899999;607,953885;-114854,64904399999;-5,742732452199999;32,453239;9,506517;40,77564360647124;-73,96068698429804;40,77391239895499;-73,96190374515162;40,7661763;-73,9510389;40,7628335;-73,9492222;True;True;0xCDcF7b2a3352a32cc28FD35C3924f5BD542a25Ea;300;300;300;0;0,0;12,828319258318873;12,519431589158915;-0,308887669159958;302;0;300;0,0;False;-0,01046945267344063;0,011211880955923275;2,0
