vehicle_id,model,fuel_type,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance,distance_city,distance_highway,CO2,NOx,PMx
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:57:37,2126-11-19 13:57:37,-22.798131137881834,-43.21461517488886,-22.797912712168643,-43.21464296662146,121.37689553123711,77.99162254817869,42.38627298315842,37124.55711828395,11.237737361691396,2.7174191899518154
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:57:37,2126-11-19 13:57:37,-22.797912712168643,-43.21464296662146,-22.797775187632363,-43.21464847866133,121.39114132745855,78.11386734441113,42.38627298315842,37129.68919139123,11.239193318962138,2.717812896481734
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:57:37,2126-11-19 13:57:37,-22.797775187632363,-43.21464847866133,-22.797647935382457,-43.21464289968147,121.41432714641697,78.11815416335855,42.38627298315842,37134.49146296184,11.241337224369286,2.7182135277858157
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:57:37,2126-11-19 13:57:37,-22.797647935382457,-43.21464289968147,-22.79752115241828,-43.21463728864116,121.41842119232294,78.13214721926452,42.38627298315842,37136.17431455915,11.241831716762778,2.718616623549159
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:57:37,2126-11-19 13:58:14,-22.79752115241828,-43.21463728864116,-22.81171417664429,-43.219286762481355,186.99154615839694,122.31128153859456,64.69126561981237,57226.98846126197,15.773961482393449,4.217481576157313
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:14,-22.81171417664429,-43.219286762481355,-22.811688838936484,-43.21921335165768,186.99822346683493,122.31795784713257,64.69126561981237,57228.51366183951,15.77442646471544,4.217699327211792
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:14,-22.811688838936484,-43.21921335165768,-22.811671524136324,-43.21911343119551,187.11695453441332,122.31668891461195,64.69126561981237,57232.29344467319,15.775587561623599,4.217952616218789
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:14,-22.811671524136324,-43.21911343119551,-22.811649931565868,-43.21899117898935,187.1174123734812,122.32714675367885,64.69126561981237,57238.11419814176,15.777231989381174,4.218258117282713
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:14,-22.811649931565868,-43.21899117898935,-22.811626914229156,-43.21886551996528,187.12917123846812,122.33891561866566,64.69126561981237,57243.12539144462,15.778641994581815,4.218599113816585
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:14,-22.811626914229156,-43.21886551996528,-22.811612822365327,-43.218734173861974,187.14231351725136,122.35214788744811,64.69126561981237,57248.89491211828,15.781161179522586,4.21898178484151
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:14,2126-11-19 13:58:15,-22.811612822365327,-43.218734173861974,-22.81157726716859,-43.21859465451745,187.15616984121682,122.36581422141446,64.69126561981237,57252.62611818549,15.781155541121286,4.219377151788642
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:15,2126-11-19 13:58:15,-22.81157726716859,-43.21859465451745,-22.811551815437188,-43.218462385581184,187.17166172118747,122.3813961113851,64.69126561981237,57257.21896316172,15.782335429136364,4.219799354614166
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:15,2126-11-19 13:58:15,-22.811551815437188,-43.218462385581184,-22.811524143131194,-43.218322273722494,187.18453238179678,122.39426676199442,64.69126561981237,57257.21896316172,15.782335429136364,4.219799354614166
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:15,2126-11-19 13:58:15,-22.811524143131194,-43.218322273722494,-22.81149799345428,-43.21819181583553,187.1992431614767,122.41897754167434,64.69126561981237,57261.83594419335,15.783522551245438,4.211225128124639
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:15,2126-11-19 13:58:15,-22.81149799345428,-43.21819181583553,-22.811471925898954,-43.218159248319184,187.1131463881176,122.42278176831523,64.69126561981237,57261.83594419335,15.783522551245438,4.211225128124639
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:15,2126-11-19 13:58:21,-22.811471925898954,-43.218159248319184,-22.8149199941684,-43.2151812899954,197.16117243166443,129.97931228172545,67.181771149939,61261.79246136543,16.617291571757967,4.43526186674211
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:21,2126-11-19 13:58:23,-22.8149199941684,-43.2151812899954,-22.79831144898131,-43.21458467198333,212.13387219848812,134.16973316916987,67.96413912941829,61711.445176136594,17.135358888643763,4.549165672912333
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:23,2126-11-19 13:58:26,-22.79831144898131,-43.21458467198333,-22.798198331167127,-43.21195716381112,215.15893921481228,136.37983711652193,68.67911211829137,62873.36721497122,17.392945135564946,4.615122425467316
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:26,2126-11-19 13:58:34,-22.798198331167127,-43.21195716381112,-22.811713879461833,-43.219285153416235,215.35513751181626,143.8511932396295,71.51494426118678,66196.86191526675,18.311835857552283,4.844316247156827
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:34,2126-11-19 13:58:38,-22.811713879461833,-43.219285153416235,-22.79811831453284,-43.21195356766148,222.36991927261294,147.92523551378716,74.4446737688159,68286.57125844329,18.891822787867514,5.11283116446679
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:38,2126-11-19 13:58:52,-22.79811831453284,-43.21195356766148,-22.81491198831626,-43.215179338993865,239.69917143117144,161.1997317491789,79.59933868219156,73215.8161536612,21.256555644522315,5.387144259325448
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:52,2126-11-19 13:58:52,-22.81491198831626,-43.215179338993865,-22.814876447136973,-43.21521237773986,239.71223928734414,161.1129116152525,79.59933868219156,73215.8161536612,21.256555644522315,5.387144259325448
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:52,2126-11-19 13:58:52,-22.814876447136973,-43.21521237773986,-22.814828715349422,-43.215258142868564,239.71735215776876,161.11811337567722,79.59933868219156,73211.21951997169,21.258164549134232,5.3872113663815155
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:52,2126-11-19 13:58:57,-22.814828715349422,-43.215258142868564,-22.79717217271223,-43.21395478266454,247.5681238394172,165.44654721116617,82.12157662935117,75651.51197583967,21.943111821242557,5.563933758452254
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:58:57,2126-11-19 13:59:13,-22.79717217271223,-43.21395478266454,-22.812641379524392,-43.211718167334756,255.23672281623114,171.38888645484913,84.84783636138214,78176.32648423362,21.628122411974636,5.741151827152875
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:13,2126-11-19 13:59:31,-22.812641379524392,-43.211718167334756,-22.798244927135828,-43.21459668457969,319.1294178532656,211.31761257536319,117.81179527791253,93991.5333723454,25.932513374243993,6.9791781182691945
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.798244927135828,-43.21459668457969,-22.798151513642118,-43.21461255169428,319.1439713435511,211.33217616564762,117.81179527791253,93997.47193115674,25.934116174154316,6.979611518176585
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.798151513642118,-43.21461255169428,-22.79819784412816,-43.21461913942851,319.1544534479179,211.34265817111536,117.81179527791253,93997.47193115674,25.934116174154316,6.979611518176585
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.79819784412816,-43.21461913942851,-22.797948531145957,-43.21463737211916,319.1681517599555,211.35625648215313,117.81179527791253,94112.19236424365,25.93549584952873,6.979826175211949
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.797948531145957,-43.21463737211916,-22.79785854295196,-43.214648359811134,319.1771736949276,211.3652784171251,117.81179527791253,94116.6622626653,25.93688515477172,6.981189261886418
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.79785854295196,-43.214648359811134,-22.797751144247466,-43.214647384235685,319.18711311118537,211.37531782318285,117.81179527791253,94111.62519196547,25.938149239528247,6.981379143669164
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.797751144247466,-43.214647384235685,-22.797629211316365,-43.214642177653666,319.1991316918888,211.3873364129863,117.81179527791253,94117.62711244217,25.93994273537157,6.981731161612997
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.797629211316365,-43.214642177653666,-22.79751523239156,-43.214636638391236,319.21253672671514,211.41174144881265,117.81179527791253,94123.4656781732,25.941467832223786,6.981121648661674
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:31,-22.79751523239156,-43.214636638391236,-22.797374141188456,-43.214631886543136,319.2262769322133,211.41448165431177,117.81179527791253,94126.37969713549,25.94226369416898,6.981515257413843
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:31,2126-11-19 13:59:39,-22.797374141188456,-43.214631886543136,-22.811711867923888,-43.21927426211919,322.61761233619543,211.67482698811287,111.94277534818256,98389.76827883611,27.183937687668987,7.283163813211161
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:39,2126-11-19 13:59:39,-22.811711867923888,-43.21927426211919,-22.811684213531868,-43.219178115832934,322.62622215249354,211.683446814411,111.94277534818256,98393.31612633643,27.185128196388444,7.283413453421958
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 13:59:39,2126-11-19 14:11:21,-22.811684213531868,-43.219178115832934,-22.79719998211871,-43.2139495624484,381.75156311181214,251.3712896119972,131.379273511815,117482.59425536112,32.54522114326192,8.631357945616838
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.79719998211871,-43.2139495624484,-22.79717449821633,-43.2139561141812,381.7647441681589,251.38547165734392,131.379273511815,117484.21939432512,32.5456993273162,8.631763554998333
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.79717449821633,-43.2139561141812,-22.797111846949632,-43.21385157811779,381.7788761467975,251.3996125359825,131.379273511815,117486.13753471922,32.54622531436287,8.632168114265752
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.797111846949632,-43.21385157811779,-22.797235663435266,-43.213942888554785,381.8455541648557,251.46628155414174,131.379273511815,117494.15269126522,32.54873958628876,8.633311551847512
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.797235663435266,-43.213942888554785,-22.79717265287416,-43.21395467415122,381.8519633728597,251.4716898621447,131.379273511815,117494.15269126522,32.54873958628876,8.633311551847512
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.79717265287416,-43.21395467415122,-22.79719221269522,-43.21396191686315,381.8581461381412,251.4787726273252,131.379273511815,117498.69167544114,32.55123835417927,8.633511563498735
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.79719221269522,-43.21396191686315,-22.797118993562716,-43.21391164817876,381.86715231443455,251.48777881361956,131.379273511815,117514.32534161914,32.55195241334916,8.633775558848186
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.797118993562716,-43.21391164817876,-22.797123181367953,-43.21379194778149,381.8776728463417,251.4983993355257,131.379273511815,117519.84154886588,32.55352874327168,8.63418512334495
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.797123181367953,-43.21379194778149,-22.797264446949117,-43.21393762975964,381.93313887579196,251.55376536497695,131.379273511815,117523.639489658,32.557357219115125,8.634987371446353
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:21,-22.797264446949117,-43.21393762975964,-22.797217447346334,-43.21394816613852,381.93796117349117,251.5586865626761,131.379273511815,117523.639489658,32.557357219115125,8.634987371446353
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:21,2126-11-19 14:11:28,-22.797217447346334,-43.21394816613852,-22.811713681419133,-43.21928417571156,391.1777221616711,258.49498447649535,132.58273768517478,121111.8127134417,33.28934126417111,8.8396875848158
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:28,2126-11-19 14:11:28,-22.811713681419133,-43.21928417571156,-22.811688299862944,-43.21921141963313,391.1851847494278,258.5124471642531,132.58273768517478,121115.91471679652,33.29166829153514,8.839916791671146
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:28,2126-11-19 14:11:11,-22.811688299862944,-43.21921141963313,-22.79818938156735,-43.21312883584671,442.55889261524135,292.83155184552965,149.72734176971173,136639.6114163571,37.92148661213329,9.991397162651564
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.79818938156735,-43.21312883584671,-22.79811922997977,-43.21324916961953,442.5729191278874,292.84556825817566,149.72734176971173,136642.14272451915,37.922161839158136,9.99179914692289
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.79811922997977,-43.21324916961953,-22.797916513337252,-43.213312874731416,442.58756153215643,292.86121976244473,149.72734176971173,136646.11896569744,37.923196451312115,9.992222217771168
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.797916513337252,-43.213312874731416,-22.797785441471667,-43.21327911126921,442.61156861341914,292.87422784369744,149.72734176971173,136646.11896569744,37.923196451312115,9.992222217771168
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.797785441471667,-43.21327911126921,-22.797673536121616,-43.21321853558186,442.6154669116743,292.8881261419626,149.72734176971173,136647.6427111518,37.923676274291176,9.992619452792832
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.797673536121616,-43.21321853558186,-22.79756331449553,-43.213138891156916,442.629819665791,292.9124788961793,149.72734176971173,136651.1173211127,37.92457122185973,9.993132781688763
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.79756331449553,-43.213138891156916,-22.797476314441522,-43.21318746221161,442.64397121726,292.9166294375483,149.72734176971173,136652.36761544148,37.9249867813652,9.99343718194634
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:11,-22.797476314441522,-43.21318746221161,-22.797424352331188,-43.213158183668944,442.65496181739854,292.92762114768684,149.72734176971173,136652.36761544148,37.9249867813652,9.99343718194634
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:11,2126-11-19 14:11:22,-22.797424352331188,-43.213158183668944,-22.814917362178518,-43.21517324237212,489.96857594163573,327.24517589115835,162.72341114957744,151238.6819254884,41.68188919611434,11.144265775648274
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.814917362178518,-43.21517324237212,-22.81488537458783,-43.21521383861755,489.9714458318814,327.24814578131413,162.72341114957744,151238.6819254884,41.68188919611434,11.144265775648274
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.81488537458783,-43.21521383861755,-22.81484628194478,-43.21524123182146,489.97618162147113,327.25278157189275,162.72341114957744,151242.8627211112,41.68344347413137,11.144412256412587
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.81484628194478,-43.21524123182146,-22.814797885536427,-43.215287522165134,489.98196719551393,327.2585671459265,162.72341114957744,151246.16439912168,41.68454233817175,11.144583724271357
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.814797885536427,-43.215287522165134,-22.814736911762178,-43.21534584351268,489.98913171747817,327.2657316579117,162.72341114957744,151251.19971726186,41.68586419617132,11.144794636125177
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.814736911762178,-43.21534584351268,-22.81466459447394,-43.215415114938154,489.9981561114939,327.27475596191647,162.72341114957744,151255.6135833918,41.6875411628115,11.145159891298918
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.81466459447394,-43.215415114938154,-22.81458681654613,-43.21548941934115,491.118861371264,327.28546132168657,162.72341114957744,151261.31921553112,41.68916212333291,11.145372157946888
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:22,-22.81458681654613,-43.21548941934115,-22.814535951777847,-43.21553816226112,491.1213731156816,327.2969729561142,162.72341114957744,151265.1168536751,41.691233728646426,11.145713756447892
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:22,2126-11-19 14:11:26,-22.814535951777847,-43.21553816226112,-22.811711251364522,-43.21927192381138,498.21369729986395,331.45189656357735,166.76181173628666,152644.33144376328,42.319552333767625,11.229276836731445
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:26,2126-11-19 14:11:29,-22.811711251364522,-43.21927192381138,-22.81171258812752,-43.21927816114913,515.2541478216842,335.1152297181195,171.1489181125747,154837.1937321416,42.916814942196876,11.383283249757431
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:29,2126-11-19 14:11:29,-22.81171258812752,-43.21927816114913,-22.811686216586712,-43.219189143911524,515.26237396571194,335.11345585313626,171.1489181125747,154841.48182692525,42.91818133711489,11.383524116157534
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:29,2126-11-19 14:11:52,-22.811686216586712,-43.219189143911524,-22.814913545411917,-43.2151768931229,551.6484525467529,362.69881967661376,187.94963287114912,168531.6119472312,46.65917522593283,12.425148447462824
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.814913545411917,-43.2151768931229,-22.814877712167343,-43.21521116773479,551.6522917871166,362.7126579169575,187.94963287114912,168532.3668614297,46.65965245242751,12.425163211339243
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.814877712167343,-43.21521116773479,-22.814831174327667,-43.2152556812864,551.6575948185448,362.7179619383956,187.94963287114912,168536.11714168618,46.6619857112987,12.42532335756859
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.814831174327667,-43.2152556812864,-22.81477256153769,-43.21531174544916,551.6644833176277,362.71485144747857,187.94963287114912,168541.43547161426,46.66242572166478,12.425527583136532
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.81477256153769,-43.21531174544916,-22.814715281265985,-43.2153761981689,551.6731593111958,362.7235264299467,187.94963287114912,168545.6793256784,46.66414312185849,12.425782644763144
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.814715281265985,-43.2153761981689,-22.814631781591463,-43.21544735785153,551.6831179383916,362.73348516824146,187.94963287114912,168551.23866897478,46.66538219925755,12.426171761496942
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:11:52,-22.814631781591463,-43.21544735785153,-22.814565386511124,-43.21551991719755,551.6941454792113,362.74451261916227,187.94963287114912,168554.5767758266,46.66661374281199,12.426391541593799
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:11:52,2126-11-19 14:12:13,-22.814565386511124,-43.21551991719755,-22.812639195471798,-43.2117131112388,564.7895276829515,371.7969217897266,193.99261589322498,172795.11211315887,47.815133968916565,12.741156992544194
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:13,2126-11-19 14:12:13,-22.812639195471798,-43.2117131112388,-22.81261617451633,-43.211766161954186,564.7939312473525,371.8113253541276,193.99261589322498,172795.11211315887,47.815133968916565,12.741156992544194
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:13,2126-11-19 14:12:13,-22.81261617451633,-43.211766161954186,-22.812613821975193,-43.21184128731179,564.7999478936775,371.8173421114526,193.99261589322498,172799.14651174537,47.81656957335812,12.741337311665238
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:13,2126-11-19 14:12:16,-22.812613821975193,-43.21184128731179,-22.798114673567177,-43.211951244117754,589.1618484117675,385.87768178151886,213.18416663124868,179939.41812875218,49.75739652323896,13.295135343131747
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:16,2126-11-19 14:12:16,-22.798114673567177,-43.211951244117754,-22.798111711584287,-43.21199235916183,589.1736222642755,385.8894556341269,213.18416663124868,179942.63415174338,49.7583167488322,13.2953733711178
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:16,2126-11-19 14:12:16,-22.798111711584287,-43.21199235916183,-22.79787897355418,-43.21213624945358,589.186931745453,385.9127641152143,213.18416663124868,179948.88841698815,49.75993931311897,13.295761738552617
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:16,2126-11-19 14:12:21,-22.79787897355418,-43.21213624945358,-22.812648958898434,-43.21169159814349,596.3287752123879,393.11441592385584,213.31435928853217,181691.6944319717,51.26182924648567,13.452551233349983
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:21,2126-11-19 14:12:29,-22.812648958898434,-43.21169159814349,-22.814917271124296,-43.21518289451178,614.9951671111618,397.8453127961413,217.1497542151215,184276.1896497647,51.94787761611711,13.649552381844936
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:29,2126-11-19 14:12:38,-22.814917271124296,-43.21518289451178,-22.812639798238154,-43.211711711955696,619.6612146741885,414.8171261371381,214.8431886369515,188862.23918822446,52.197871244218194,13.991516251179138
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:38,2126-11-19 14:12:38,-22.812639798238154,-43.211711711955696,-22.812621858221447,-43.21175536575186,619.6641837111961,414.82189517424564,214.8431886369515,188862.23918822446,52.197871244218194,13.991516251179138
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:38,2126-11-19 14:12:38,-22.812621858221447,-43.21175536575186,-22.81376643397419,-43.21188966874356,619.9911784567117,415.14788981975133,214.8431886369515,188931.15955118183,52.217371773585884,13.997939811925424
1,HBEFA4/PC_petrol_Euro-6ab,Gasoline,2126-11-19 14:12:38,2126-11-19 14:12:44,-22.81376643397419,-43.21188966874356,-22.811711211114952,-43.219265237261945,632.4476347175569,414.73588551644747,217.71174921111943,192612.13189372148,53.248228447677135,14.272442778473325
