VIN;Modelo;Distancia_SUMO_km;Num_Pontos_Trajeto_Original;Num_Pontos_Trajeto_com_Offset;Diferenca_Num_Pontos;Diferenca_Num_Pontos_Percentual;Distancia_Trajeto_Original_km;Distancia_Trajeto_com_Offset_km;Diferenca_Distancia_km;Offset_Cancelado;Tentativas_MapMatching;Pontos_Descartados_MapMatching;Start_Lat_Original;Start_Lon_Original;End_Lat_Original;End_Lon_Original;Start_Lat_com_Offset;Start_Lon_com_Offset;End_Lat_com_Offset;End_Lon_com_Offset;Diferenca_Distancia_Percentual;Offset_X_Graus;Offset_Y_Graus;Raio_Maximo_km
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,8314;0,6376;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7688;-73,9543;40,7651;-73,9556;8,8637;-0,0071;0,0062;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,0555;0,8617;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7820;-73,9517;40,7791;-73,9538;11,9787;0,0063;0,0089;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,3414;0,1476;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7737;-73,9618;40,7710;-73,9636;2,0524;-0,0018;-0,0007;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,8206;0,6269;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7610;-73,9672;40,7578;-73,9694;8,7139;-0,0147;-0,0066;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,9706;-0,2232;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7717;-73,9511;40,7689;-73,9524;-3,1026;-0,0034;0,0098;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,8703;1,6765;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7892;-73,9702;40,7862;-73,9714;23,3048;0,0136;-0,0092;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;12,6066;5,4129;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7897;-73,9661;40,7841;-73,9663;75,2438;0,0130;-0,0029;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,4246;0,2308;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7704;-73,9641;40,7672;-73,9664;3,2087;-0,0055;-0,0032;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,1117;-0,0820;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7731;-73,9623;40,7704;-73,9641;-1,1405;-0,0024;-0,0013;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,4333;0,2396;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7626;-73,9680;40,7594;-73,9694;3,3301;-0,0133;-0,0072;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,3373;0,1435;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7860;-73,9690;40,7828;-73,9714;1,9949;0,0106;-0,0091;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;11,4991;4,3054;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7849;-73,9681;40,7817;-73,9714;59,8483;0,0094;-0,0073;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,2685;1,0747;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7896;-73,9576;40,7847;-73,9581;14,9393;0,0128;0,0022;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,1825;-0,0113;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7632;-73,9725;40,7604;-73,9739;-0,1566;-0,0122;-0,0121;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,5090;1,3152;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7804;-73,9498;40,7777;-73,9513;18,2823;0,0048;0,0110;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,9966;-0,1972;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7737;-73,9778;40,7713;-73,9770;-2,7406;-0,0024;-0,0154;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;5,3218;-1,8720;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7794;-73,9737;40,7763;-73,9759;-26,0225;0,0034;-0,0128;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,7670;-0,4268;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7705;-73,9685;40,7689;-73,9724;-5,9324;-0,0043;-0,0101;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;12,3429;5,1491;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7793;-73,9693;40,7775;-73,9750;71,5775;0,0032;-0,0090;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;4,7938;-2,3999;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7742;-73,9435;40,7717;-73,9461;-33,3611;-0,0014;0,0170;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,9539;0,7601;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7690;-73,9727;40,7691;-73,9731;10,5659;-0,0052;-0,0114;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,3555;0,1617;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7642;-73,9708;40,7614;-73,9723;2,2477;-0,0115;-0,0100;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,5612;1,3674;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7656;-73,9761;40,7628;-73,9776;19,0080;-0,0101;-0,0145;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;9,3160;2,1222;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7718;-73,9778;40,7699;-73,9806;29,5012;-0,0034;-0,0167;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,6927;-0,5011;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7865;-73,9568;40,7835;-73,9590;-6,9653;0,0110;0,0032;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,6749;-0,5188;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7892;-73,9568;40,7853;-73,9577;-7,2124;0,0130;0,0033;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,5952;1,4014;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7694;-73,9577;40,7668;-73,9597;19,4806;-0,0060;0,0033;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,3279;-0,8658;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7606;-73,9585;40,7580;-73,9602;-12,0360;-0,0148;0,0022;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,5824;1,3886;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7840;-73,9503;40,7813;-73,9522;19,3026;0,0084;0,0104;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,0162;0,8225;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7667;-73,9712;40,7636;-73,9734;11,4330;-0,0093;-0,0105;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,2263;0,0325;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7757;-73,9646;40,7723;-73,9666;0,4522;-0,0000;-0,0035;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,6746;0,4808;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7585;-73,9614;40,7556;-73,9624;6,6835;-0,0171;-0,0001;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,4871;0,2933;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7617;-73,9711;40,7586;-73,9731;4,0778;-0,0138;-0,0107;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,0680;0,8742;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7772;-73,9460;40,7746;-73,9480;12,1520;0,0014;0,0152;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,6012;1,4074;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7787;-73,9481;40,7755;-73,9502;19,5647;0,0029;0,0125;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,8447;0,6509;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7715;-73,9506;40,7688;-73,9524;9,0487;-0,0039;0,0101;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,2055;0,0117;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7737;-73,9780;40,7706;-73,9801;0,1626;-0,0020;-0,0176;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,9971;-0,1966;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7752;-73,9453;40,7718;-73,9473;-2,7335;-0,0008;0,0147;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,5757;0,3819;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7789;-73,9603;40,7756;-73,9625;5,3089;0,0031;0,0003;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;14,7389;7,5451;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7909;-73,9652;40,7879;-73,9674;104,8837;0,0146;-0,0031;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,8523;-0,3415;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7766;-73,9768;40,7728;-73,9797;-4,7473;0,0005;-0,0172;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;9,2924;2,0987;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7695;-73,9482;40,7665;-73,9507;29,1736;-0,0076;0,0157;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,0277;-1,1661;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7822;-73,9762;40,7788;-73,9780;-16,2101;0,0065;-0,0163;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,6494;1,4556;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7662;-73,9601;40,7627;-73,9615;20,2347;-0,0099;0,0014;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;9,0770;1,8833;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7821;-73,9634;40,7783;-73,9671;26,1792;0,0058;-0,0045;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,8080;-0,3857;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7799;-73,9525;40,7766;-73,9528;-5,3620;0,0042;0,0087;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,8924;0,6987;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7773;-73,9643;40,7744;-73,9656;9,7121;0,0017;-0,0035;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;9,0659;1,8721;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7767;-73,9792;40,7733;-73,9809;26,0237;0,0006;-0,0178;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;5,6200;-1,5737;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7842;-73,9585;40,7815;-73,9604;-21,8762;0,0092;0,0012;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;6,8586;-0,3352;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7757;-73,9442;40,7729;-73,9461;-4,6591;0,0002;0,0167;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;9,6797;2,4860;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7911;-73,9534;40,7896;-73,9576;34,5574;0,0169;0,0045;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;5,8913;-1,3024;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7911;-73,9534;40,7892;-73,9568;-18,1050;0,0165;0,0056;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,9226;1,7289;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7767;-73,9792;40,7733;-73,9809;24,0328;0,0007;-0,0177;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;11,4677;4,2739;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7691;-73,9733;40,7639;-73,9761;59,4116;-0,0082;-0,0135;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;13,5937;6,4000;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7906;-73,9605;40,7837;-73,9649;88,9654;0,0135;-0,0013;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;7,2712;0,0774;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7743;-73,9634;40,7712;-73,9640;1,0758;-0,0015;-0,0022;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;1,9730;222;222;0;0,0000;7,1938;8,4102;1,2164;False;224;0;40,7756;-73,9607;40,7727;-73,9625;40,7618;-73,9633;40,7591;-73,9647;16,9093;-0,0136;-0,0021;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,8392;0,0109;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7732;-73,9665;40,7717;-73,9676;0,0849;-0,0014;-0,0080;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;14,6571;1,8288;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7848;-73,9464;40,7833;-73,9478;14,2562;0,0093;0,0145;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;10,9816;-1,8467;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7840;-73,9586;40,7831;-73,9638;-14,3953;0,0095;-0,0009;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;15,4914;2,6631;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7737;-73,9780;40,7720;-73,9798;20,7592;-0,0021;-0,0177;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;17,1927;4,3644;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7712;-73,9768;40,7708;-73,9761;34,0214;-0,0032;-0,0146;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,6323;0,8039;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7910;-73,9691;40,7892;-73,9702;6,2670;0,0156;-0,0087;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;9,2295;-3,5988;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7842;-73,9666;40,7794;-73,9697;-28,0535;0,0070;-0,0069;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;11,8655;-0,9628;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7698;-73,9547;40,7679;-73,9561;-7,5056;-0,0055;0,0050;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;17,9534;5,1251;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7618;-73,9498;40,7601;-73,9515;39,9513;-0,0138;0,0108;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,8122;0,9839;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7715;-73,9566;40,7695;-73,9580;7,6699;-0,0038;0,0032;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,2962;0,4679;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7811;-73,9761;40,7793;-73,9773;3,6470;0,0055;-0,0153;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,3308;0,5025;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7789;-73,9583;40,7771;-73,9598;3,9167;0,0031;0,0021;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,2346;0,4063;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7618;-73,9576;40,7602;-73,9594;3,1674;-0,0136;0,0026;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,6472;0,8189;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7799;-73,9553;40,7782;-73,9565;6,3834;0,0044;0,0055;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,1404;0,3121;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7899;-73,9584;40,7854;-73,9576;2,4326;0,0129;0,0016;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,7058;-0,1225;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7910;-73,9653;40,7892;-73,9667;-0,9547;0,0158;-0,0055;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,5812;-0,2471;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7819;-73,9756;40,7801;-73,9770;-1,9260;0,0062;-0,0151;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;9,3361;-3,4922;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7815;-73,9714;40,7798;-73,9734;-27,2224;0,0058;-0,0104;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;14,3735;1,5452;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7689;-73,9505;40,7668;-73,9515;12,0452;-0,0071;0,0098;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,6231;-0,2053;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7772;-73,9460;40,7752;-73,9475;-1,6001;0,0013;0,0153;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,5498;-0,2785;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7895;-73,9503;40,7878;-73,9514;-2,1709;0,0138;0,0107;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;11,6635;-1,1648;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7903;-73,9599;40,7835;-73,9644;-9,0798;0,0120;-0,0008;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,9906;1,1623;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7640;-73,9559;40,7624;-73,9570;9,0604;-0,0117;0,0046;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,5128;0,6845;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7789;-73,9580;40,7775;-73,9590;5,3360;0,0033;0,0028;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;14,1093;1,2810;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7674;-73,9592;40,7656;-73,9606;9,9858;-0,0086;0,0024;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;19,0996;6,2713;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7710;-73,9468;40,7695;-73,9482;48,8866;-0,0060;0,0161;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;17,3237;4,4954;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7838;-73,9655;40,7838;-73,9655;35,0424;0,0101;-0,0038;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;11,9837;-0,8447;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7894;-73,9572;40,7894;-73,9572;-6,5843;0,0150;0,0043;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;27,3011;14,4727;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7794;-73,9698;40,7775;-73,9750;112,8187;0,0022;-0,0099;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,4794;-0,3489;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7610;-73,9672;40,7592;-73,9683;-2,7197;-0,0146;-0,0066;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,5013;0,6730;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7877;-73,9711;40,7859;-73,9726;5,2464;0,0121;-0,0104;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,2160;0,3877;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7728;-73,9496;40,7708;-73,9511;3,0224;-0,0027;0,0101;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,1726;-0,6558;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7679;-73,9496;40,7663;-73,9509;-5,1118;-0,0084;0,0130;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,9012;1,0728;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7743;-73,9775;40,7727;-73,9785;8,3631;-0,0012;-0,0168;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,4204;0,5921;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7892;-73,9547;40,7878;-73,9558;4,6158;0,0136;0,0061;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;12,8085;-0,0198;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7623;-73,9683;40,7611;-73,9695;-0,1544;-0,0131;-0,0080;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;14,5837;1,7554;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7633;-73,9571;40,7612;-73,9580;13,6839;-0,0122;0,0035;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,6416;0,8133;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7697;-73,9646;40,7678;-73,9659;6,3396;-0,0060;-0,0034;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;11,2634;-1,5649;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7854;-73,9576;40,7833;-73,9641;-12,1987;0,0114;-0,0005;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,0385;0,2102;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7643;-73,9731;40,7624;-73,9744;1,6386;-0,0112;-0,0126;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;9,2193;-3,6090;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7763;-73,9438;40,7743;-73,9452;-28,1331;0,0005;0,0171;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,1326;0,3043;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7780;-73,9782;40,7761;-73,9796;2,3718;0,0021;-0,0168;2,0000
SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;3,1582;300;300;0;0,0000;12,8283;13,4715;0,6432;False;302;0;40,7756;-73,9607;40,7739;-73,9619;40,7719;-73,9530;40,7701;-73,9543;5,0139;-0,0039;0,0078;2,0000
