run_id;source_csv;vin;model;fuel_type;timestamp;start_time;end_time;duration_seconds;total_distance_km;distance_city_km;distance_highway_km;fuel_consumed_liters;co2_real_g;co2_meta_g;delta_co2_g;valor_e1_reais;nox_total;pmx_total;start_lat_orig;start_lon_orig;end_lat_orig;end_lon_orig;start_lat_private;start_lon_private;end_lat_private;end_lon_private;start_map_matched;end_map_matched;pseudonimo;num_segments;trajectory_points_orig_count;trajectory_points_priv_count;trajectory_points_diff;trajectory_points_diff_percent;trajectory_distance_orig_km;trajectory_distance_priv_km;trajectory_distance_diff_km;map_matching_attempts;discarded_points_map_matching;map_matching_points_total;discarded_points_ratio;offset_cancelled;offset_x_degrees;offset_y_degrees;max_radius_km
81;vehicles_step_sim_1.csv;SUMO_carro_1000;HBEFA4/PC_petrol_Euro-6ab;Gasoline;1773509241;2026-03-14 17:27:21;2026-03-14 17:27:21;0,0;2,925556;2,764343;0,161213;54,094388350649346;124958,03709;563,1695299999999;-124394,86756;-6,2197433779999995;38,193054;9,782898;40,77564360647124;-73,96068698429804;40,77404565884828;-73,96161699028531;40,780188;-73,9531692;40,7790528;-73,9545072;True;True;0xCDcF7b2a3352a32cc28FD35C3924f5BD542a25Ea;323;323;323;0;0,0;11,33073580322368;9,531297958306796;-1,7994378449168842;325;0;323;0,0;False;0,004807614958310513;0,007010600199607191;2,0
