linha,worker_id,wallet,tx_hash,block,gas_used,meta_co2,diff,e1_value,latency_ms,tx_latency_ms,error
3,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x10cf1afecc69b8788d82278f0826acdc6968bd9d9645cdeadc8ee62c90f66994,20764,32097,16013,8006,0.000440,31697.58,31167.77,
4,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x5bf1b6598cb7f7a4ba77b1dc776e4c611679d349f7ca998f5e861d4ee7d59a75,20765,32097,16013,8006,0.000440,31632.64,31159.26,
4,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0xd43e2fd8a60fbab82368f949b2fdf23391c3837956c342f7bed2eb4377423685,20765,32097,16013,8006,0.000440,31640.96,31164.00,
4,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xea90f840c20ca956327afd4fa34b970bf4052d0a73c1441b9f7705c435f88cf0,20765,32097,16013,8006,0.000440,31661.52,31167.75,
4,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0xaed0cfafb862497a6a9613afe646dfb438862eafc94e3adaa2dfef93ee2e0305,20765,32097,16013,8006,0.000440,31638.33,31158.73,
4,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0xfa662761efa6adcdf5e1c863b9a8da2f67c01fb78fada8ebfa4390d635ebe41e,20765,32097,16013,8006,0.000440,31679.27,31167.55,
4,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x1994c483ad2378184392eb1f262c11ed7f6a2a31078e89ab2f9a95363bb91acb,20765,32097,16013,8006,0.000440,31664.58,31165.15,
4,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x37d3765f438f0ebc0594f6411cb4fefbded78998e4f022dfb823073c585e0fd5,20765,32097,16013,8006,0.000440,31679.54,31167.46,
4,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x0d5b9cecd8d396f5655a29e4023c84d539be30b5fcb3c56389ebf9a0c95531fc,20765,32097,16013,8006,0.000440,31665.44,31164.81,
5,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x91270b7452aee59eece8dd0e591edf8000183678cfb9253e9b3416d999838d1e,20766,32097,16013,8006,0.000440,31648.53,31159.62,
5,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x5600abe2a6ef7701012311cb81e91eb0a2c5d5e1a9d4f90fad5b175801a109b9,20766,32097,16013,8006,0.000440,31648.23,31157.90,
5,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x3bf51113077fa6c836735eb87cd1e0be5eb7718770514da70472d17c71299448,20766,32097,16013,8006,0.000440,31639.82,31158.62,
5,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xe4f3c32a11a6b12ec3d1444dc2d5cdb87173f5135ae29ca33b7d7a099c70fea8,20766,32097,16013,8006,0.000440,31656.26,31161.16,
5,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x875066339d3152d1507259ba4dbbc4546153dee206f879b980eac51ef46d5e47,20766,32097,16013,8006,0.000440,31675.49,31171.55,
5,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x5d8a17b8accb84545f5dbb10b2cf36d6e64c34b937d69d9a27b7a996a5d9444d,20766,32097,16013,8006,0.000440,31661.74,31162.33,
5,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x956c21fa099ee892e15c649d6eb06fce0f19123c505380f7e4527854dcf9ec38,20766,32097,16013,8006,0.000440,31684.18,31166.81,
5,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0xcda997d03dbd4d00b729b7affc39926c5db4c348bb0cbd944ee8bb65a3bc40da,20766,32097,16013,8006,0.000440,31682.05,31166.12,
6,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0xde266d80d0a3f8f40eadfd1afe99f202f8da25200a8cf2aabe40c15c0dc1a604,20767,32097,32318,16159,0.000888,31641.91,31163.22,
6,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0xdee67c4758229e0b6f6a4cebad82f71b63eb59c1213f5086a32b0a34691e8e06,20767,32097,32318,16159,0.000888,31637.87,31163.60,
6,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0xc3003ac3d632cb77c71ebc8e53ebfe0e4e2cbf97eae8ad98cbe93962f6510e0c,20767,32097,32318,16159,0.000888,31638.43,31163.77,
6,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x53f41a69ba5330624c53905375041aadb2b338971d32505ffde2a4edf5f67280,20767,32097,32318,16159,0.000888,31649.02,31164.91,
6,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xab2eb15725d324b9dc11cd9fd7a62323fe777ad15304b33ef2edc9f776aa7aa6,20767,32097,32318,16159,0.000888,31657.93,31166.00,
6,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0xea0d82ef156d2fc16d3902b66fae2d33a56c94a4b68248f32edc3eaf9fe0cab4,20767,32097,32318,16159,0.000888,31672.56,31166.51,
6,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x9686a4e9201e18e79a32731da0a91436a02ca9eb85d13a75dc62fa1318198250,20767,32097,32318,16159,0.000888,31664.66,31167.74,
6,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0xe2e3031a5ecf8a71d6bf81f6eba34308566de9045825a6d9c4f6cb5d506dd76b,20767,32097,32318,16159,0.000888,31659.84,31164.67,
7,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x2bfcc220b922885a291e7bed59f4e25e080c2c7df375db90922ca096adb15fef,20768,32097,32318,16159,0.000888,31632.41,31156.99,
7,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0xcd421b59c9c8e7cef98f3076648cfb368d30d82c633a4013774f68d4971ff463,20768,32097,32318,16159,0.000888,31633.22,31156.64,
7,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x8836e07eccf20491d03a050f1c7b646727d02f782dc8f623f1ddad592f1ad8bc,20768,32097,32318,16159,0.000888,31624.21,31155.65,
7,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x740b22006c4c0c26b53595e5f53d3a05bc1328f62c0238141b0ff288eafd2002,20768,32097,32318,16159,0.000888,31648.03,31162.85,
7,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x2154577ebdedb2e06a3a09e54587d828deb273cf6f559aa9d85db8265af992a1,20768,32097,32318,16159,0.000888,31647.49,31163.21,
7,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0xc7f6c7023c3df3b225a4802d414fcfdb8fd54f707d378e65624efd4c6cc74358,20768,32097,32318,16159,0.000888,31665.20,31166.89,
7,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x0cbead5020b11344729008223de6a4aeaedfa7de82e98f21d3ae526794b5781f,20768,32097,32318,16159,0.000888,31651.20,31164.13,
7,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x8bda1a4969b81f1d613c9c278f32a1e2999d97de641c58c49ba8842786e2675e,20768,32097,32318,16159,0.000888,31659.04,31165.66,
8,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0xa542e66ed4715281c351fd2ae3c400dc906e526244cc6d0b5f24200a6414b8b5,20769,32097,32318,16159,0.000888,31631.58,31163.38,
8,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x70deeab6612ed8addd170277b9923fa641de561c5f3d531f3518ab1bfda83765,20769,32097,32318,16159,0.000888,31637.02,31165.17,
8,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x4fe517098e8f88822f5320e3301412476421217986b82db01842d3d896718dac,20769,32097,32318,16159,0.000888,31633.09,31161.92,
8,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x6ee88b5588f95c5ca307de666b1b15a2aee3505d01329e200ea6e7107af5baf4,20769,32097,32318,16159,0.000888,31654.19,31164.83,
8,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xf84151b91de684ff8d21a6fe2c93d4ba97e9d428ea8223ffd11c7ef6c9448a4a,20769,32097,32318,16159,0.000888,31650.91,31166.93,
8,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x5860b0e7481b279497ea017265da565a8c24c117dd8348ab941f99f06b89d794,20769,32097,32318,16159,0.000888,31671.16,31172.24,
8,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x2b4c0c3708c2d720efa40f2a240297b2aed7cec4225f86af8d1a7e8371972618,20769,32097,32318,16159,0.000888,31664.68,31169.95,
8,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0xac5e40727caecbdd7aed3ef555c012a18aecdfc34036ca491fb89403d063f440,20769,32097,32318,16159,0.000888,31664.81,31171.01,
9,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0xbbb4dac0d769e1a08669d7fa81cd6a1ae20f017f5ab90cb6a4c83b66e785fb8c,20770,32097,32318,16159,0.000888,31639.57,31161.12,
9,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x532f441704d6adaf6ead588d2614a29335a2a3bb434fde5e59481094024657a8,20770,32097,32318,16159,0.000888,31747.42,31266.64,
9,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x6ffe2fe85e7b51c1b91a2315b2daf0f3ac07add40b78676ab877b1a8ca44f519,20770,32097,32318,16159,0.000888,31664.53,31185.91,
9,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x5eb77c5b3db0759853ddf9f6bc3c5ddb7f0d5bfcadb0f90eacce86e47d0273b7,20770,32097,32318,16159,0.000888,31817.48,31321.39,
9,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x33de307565752f31d682bc99ec66abdedd524504bdb18fea6c524f91afeadcfa,20770,32097,32318,16159,0.000888,31707.72,31204.17,
9,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x09c2e1e2303bfbec5de3eb0e8390a3e407ea44a4121e9bc90c0663cef185faa4,20770,32097,32318,16159,0.000888,31728.97,31219.30,
9,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x35334dea7c4b2557f50672c43e4754f9f94ab75cc14740502cfaece13d2b136e,20770,32097,32318,16159,0.000888,31776.32,31281.74,
9,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x31fae1c0da43f5dfb2cc189d514b5a91621ef6eaa1af13cf50dc9be2bf42fa83,20770,32097,32318,16159,0.000888,31711.42,31207.60,
10,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x76bdc1baab7074480199bd79965f739a12af6c507e33fb53e80eabd1d4d29590,20771,32097,32318,16159,0.000888,31730.64,31165.49,
10,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x24e85346390333007ac21e105d0095dd85761556deb74219b03aea5719207f14,20771,32097,32318,16159,0.000888,31818.37,31163.10,
10,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x199370a90cbab7f8f6164a0cd3cb3e1c956cdef5d276104fcce4c4991d7e7fbf,20771,32097,32318,16159,0.000888,31823.52,31162.33,
10,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x22754b8766f723b59b52fc8945c649df717777bc0bc6c5c6e035e0646dc6b7c7,20771,32097,32318,16159,0.000888,31759.58,31169.85,
10,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0xc694d3bdab47eed9db886c10cefd4a71889d698e7befcfe5bf48e32909c8810a,20771,32097,32318,16159,0.000888,31767.85,31168.34,
10,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0xeebd340466977afce67bd553d10a2e4365e66b42f57c43bf4f0c02b33b893392,20771,32097,32318,16159,0.000888,31777.17,31171.24,
10,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x6dce06f60426eed4084badb43450220969e7e5a4295bd036a14b72869e7fd5ed,20771,32097,32318,16159,0.000888,31777.52,31171.69,
10,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xb972e60ba2cb022e2406014d930a8203d43057c96f487c7fa7186b228a400c81,20771,32097,32318,16159,0.000888,31780.51,31167.64,
11,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x2ce5c781a239e45b76e0f91d9283db12c76d94c5f4d3e56c348e68a21fd93ff4,20772,32097,32318,16159,0.000888,31655.58,31168.72,
11,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x1b34351895689b8dabeec2476fb6d560480ed48bcaada2f0a705aaa7bea90b90,20772,32097,32318,16159,0.000888,31660.15,31168.64,
11,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x56245a8454148c352f4e07c112645ef84b22a5be5a2844b866565d5a078badf3,20772,32097,32318,16159,0.000888,31659.52,31166.56,
11,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xf04482a948c0d3558c9aaa93f7b857070b7b2d4a058f2849c409f14ad054ccc1,20772,32097,32318,16159,0.000888,31689.40,31168.67,
11,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xf49dbb8bfb8609e8a9595a9d96a1dc0397d1460f0c713fee6fc41b0a1fc19cfe,20772,32097,32318,16159,0.000888,31683.13,31167.15,
11,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0xac60a29489cad3908efcf3cb99a1d657ed7bdd096eea3d463e4f7626c9fc832a,20772,32097,32318,16159,0.000888,31696.58,31171.30,
11,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x49b94427a5d4c9f6167b74a4dde80aef6f46bbbf6d773df5da3963a9eca6c7cc,20772,32097,32318,16159,0.000888,31702.39,31172.19,
11,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x83d2c7069823e945624373f2bed1b3320ddf1b82649a2fabaa99b6bb77b82f52,20772,32097,32318,16159,0.000888,31703.05,31172.57,
12,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x47307d18905a92ab41b2e46f5338cd50717aa4e3a9db3fc9e1c6b48a4c1ffdab,20773,32097,32318,16159,0.000888,31642.04,31152.07,
12,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x713b8c219ad82a651158a26b63db217051b231b755cf4166fcb8df95c459c986,20773,32097,32318,16159,0.000888,31644.37,31151.56,
12,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x26c43d14e6935c14bc7fb199dcb8ca714ff0612e93e30320f28ff13ff0d1920a,20773,32097,32318,16159,0.000888,31657.67,31155.27,
12,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x25fc619362284bb1a605943d00a35168ae1936238d00a3d7958c03c94e917b39,20773,32097,32318,16159,0.000888,31653.48,31154.34,
12,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x56f96d1362e9def466a50116b15cf76481b67bc45703b643ce6e6df497ae6ba7,20773,32097,32318,16159,0.000888,31668.13,31156.83,
12,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x36495180ba3c26f4fa7feae6fceb2c615e12ee6a06e9b67534d3f2787b2543e7,20773,32097,32318,16159,0.000888,31670.76,31158.83,
12,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0xc4ff35f2a279d4034eeec2988c0b70f5fa7f8b9c3f4d5e10625011608d0c3d0a,20773,32097,32318,16159,0.000888,31671.83,31158.56,
12,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x4d2dcc7de6256782b3199bbef6642594e3afc7625f3575dbc84aa52f4246e44b,20773,32097,32318,16159,0.000888,32642.38,32152.39,
13,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0xb368b4cc98d5277c8d854fe5b85e609e82e70844a93affc6564c8389243b0b2f,20774,32097,32318,16159,0.000888,31618.65,31166.02,
13,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x02a1a4989d1294d8c1d604b1d1b7b4a1bf3840b7a3d5cb819f36e3b3ef4c084a,20774,32097,32318,16159,0.000888,31626.03,31167.85,
13,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x7f35ae4b101a5577d0fd9e7bdeaeb00848c20ccdee95b0024ff17c7f652ff9e2,20774,32097,32318,16159,0.000888,31635.99,31170.56,
13,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x0c9c268feb07ff19dc2d6a285f75184bc9058f1b3d2f2098ec7ae55e0cb4d793,20774,32097,32318,16159,0.000888,31628.86,31167.96,
13,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x41f18a95251267a8f64f05bf88250d8306aac0a91e34d66d483e6adbf08e17a0,20774,32097,32318,16159,0.000888,31640.98,31170.36,
13,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x888fb430cb024f8cb24cfe082ac5f7ad91dff75511d6803d2dedfd0f505c5484,20774,32097,32318,16159,0.000888,31647.71,31173.24,
13,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0xba0464e965beb3f168ae6e7a21a9b90d742774a5ddaeea84a02cd6ecfe3b6141,20774,32097,32318,16159,0.000888,31650.83,31172.09,
13,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x053d2751be15f42d733fdd41f0a72c7135fff0ce68aecd2f3ee6ebe12c4d704b,20774,32097,32318,16159,0.000888,31644.77,31174.58,
14,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x41044ead28da1e15b8ba0f120e7710b72df3da82f6b22881e63288221e2766b7,20775,32097,32318,16159,0.000888,31660.04,31166.44,
14,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x8652a133659f761670869b83987554c634fb423d5138791cfceccb2d6933d4a6,20775,32097,32318,16159,0.000888,31659.74,31162.65,
14,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xe7a359450e9e7e2a696c9201cb707ad292d4c3daa4b60de674dff642b4f102d6,20775,32097,32318,16159,0.000888,31664.79,31166.23,
14,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x0ffd08e8fcc0d7f257eed976727144ebad111a00d1168dbf84d35b8ca8075ca6,20775,32097,32318,16159,0.000888,31681.20,31175.73,
14,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x775ba7e79b6a6115e095f00025287c57342a733c81daf5d1ebad560484d8b8d8,20775,32097,32318,16159,0.000888,31682.31,31170.67,
14,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0xa61fa4fc2b254b4405f8c12144583fdae17e7df0c78e828a088044579f77fe90,20775,32097,32318,16159,0.000888,31690.55,31171.27,
14,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x24337a082fa549705ffaeb5525da038078a715f7d4142c0e80a65c055021d20b,20775,32097,32318,16159,0.000888,31692.79,31172.85,
14,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0xf59728eb14e0df8559c15aa0a49ddbe28596d9292c6d90b25a6d855f6323d161,20775,32097,32318,16159,0.000888,31632.31,31165.17,
15,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x8847ead63aaf3fae02cd1107b525750926b61781ba96b61a83d551214d4669ee,20776,32097,32318,16159,0.000888,31640.60,31150.55,
15,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x6821c26f47960eea6a1a691d21eea74489bcbaf233385fda63c4ed03014a000e,20776,32097,32318,16159,0.000888,31646.67,31151.91,
15,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x57e8f5c3bf66cf6f771b99d9d6a0ac126615dc592b823aa06a0248edacf18434,20776,32097,32318,16159,0.000888,31684.78,31172.10,
15,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xd36aadd9290cd6c3d172f8fa98347a7908ebeadd7ff729eefb246fc6dc4a184b,20776,32097,32318,16159,0.000888,31686.70,31169.60,
15,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x37760eb54b54119acb696c1dde1f0f5f03b70ba394675e2b513a4168c597bf2f,20776,32097,32318,16159,0.000888,31715.40,31170.92,
15,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x8223e930ea859e7804e5548526e56d5940e011e5136e75630fbe11e4c4f2a180,20776,32097,32318,16159,0.000888,31711.14,31172.88,
15,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x08e8a6093a5fc67a862ad59ba88296ab385d6cfc7b693aa03e601617ab879da8,20776,32097,32318,16159,0.000888,31716.53,31172.11,
15,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x83121c8a65ef3daf2b32b17b0a0ba7559657c114bc5ea107d56296c440bd9633,20776,32097,32318,16159,0.000888,31650.36,31163.46,
16,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xf62ed2f318ac5a5d9c93ad28ba48dbd64dbc13a889667517c9989c59cd4d270f,20777,32097,32318,16159,0.000888,31665.96,31160.37,
16,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x5a4e280b4f2bd40926b634be758905b1b4bf9ec52a24c51439e99f18a3d30fcf,20777,32097,32318,16159,0.000888,31667.54,31156.60,
16,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x908dbbe07a09383cd87f63f9d8b05e79252a93124471eda6952bf32fc8fbed77,20777,32097,32318,16159,0.000888,31666.26,31158.04,
16,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x0e3779dec00ca5009d77ff02df0733f2b3dd3d56e7254250d523541cd530fc0d,20777,32097,32318,16159,0.000888,31672.61,31159.29,
16,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x22f9ed471aa6191165b56d196a3715c8eb21db9181faa6ea1d1c5d022bd8ad7d,20777,32097,32318,16159,0.000888,31675.43,31159.96,
16,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x838cfc775a4d4411638a5f3e62ba5ba4be5b590c20646e9b353100f39e97422e,20777,32097,32318,16159,0.000888,31640.11,31148.95,
16,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0xeb5955223ab80cbe6046433e5010617331e0e9870ba5f3bc512a4b9e8393c4df,20777,32097,32318,16159,0.000888,32638.57,32151.42,
16,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0xec3140576da5c8ced537211eb9de9de5b28d8aa944d42093a959b22f29b0c16d,20777,32097,32318,16159,0.000888,32643.07,32153.14,
17,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x2576e150880875675b222d9b3e3122e66f35a49b0fa43ec794ae1a05db7891c3,20778,32097,35422,17711,0.000973,31645.07,31172.25,
