linha,worker_id,wallet,tx_hash,block,gas_used,meta_co2,diff,e1_value,latency_ms,tx_latency_ms,error
315,25,0x196aF782a007bcC06E34FE08023cF90a90f9f1f6,0xafbad6d49a70247a8ea07851b2160a08afa65c96847903c8abb96f4ea30ee25f,31531,32121,535216,267608,0.014710,30565.39,30144.50,
315,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x948dfbdfadf583ee1f41dc93f5baaa9f224f44b9a34d646577f26570718c6b8a,31531,32121,535216,267608,0.014710,30539.92,30138.11,
315,19,0xD346Bf65602B53FeF80c09Fe0452E88A89B737f2,0xbbd39e6a66d906109f0bf1c2ec4a8f6721deb12b09a3cf0628abc709e9663104,31531,32121,535216,267608,0.014710,30616.86,30157.31,
316,10,0x14B3Dd781384060d8a63983687420c850874fdF2,0x09e56f02622282c7f89e01b081d17bf7914ab53435e48af077d245104e0a5039,31532,32121,535216,267608,0.014710,29612.60,29145.46,
316,14,0x4Bea328aB89C868d1D4c90FbCC1d858a9e8aBD21,0x0128074563aeff6023515ac9777c9543c972580680cc3f6428426c8c2bfe5728,31532,32121,535216,267608,0.014710,29519.66,29127.13,
316,27,0x2930E66C5E92D27ed7C88279fd9Bbb4EE4661b15,0x03d9e648f4b8e38bff31b5715c5889bace0eed6b91a470196b0ff6eb0002c022,31532,32121,535216,267608,0.014710,29624.06,29150.70,
316,11,0xE18bF9Fa8f80F14e465716a87035576239b51e56,0x17007b9eb6fb2baa58358eaf952e55e507dd554ee0fee2e6a082c478466bece4,31532,32121,535216,267608,0.014710,29604.21,29147.47,
316,18,0xfdF461f350eE14E3eBd3941193FfB110e5Bd5e5E,0x9fcce259aaabfc8d3d5fb5fa19440766af03287a66bad53d04b17d7816e3bf79,31532,32121,535216,267608,0.014710,29544.88,29128.98,
316,21,0x20973B932Bac041134B19D18E00A09DFae0bAB9A,0xbf41ef49f378542fdd815dc94b9cecf5a1b3608b81879f1bdd7b9e87cc2594f4,31532,32121,535216,267608,0.014710,29628.79,29150.99,
316,26,0xB3667622a0341fEA27Bb7e99532a14334Bd42646,0xe548df195f2ce156e3291109f2a971c9cf14587302641e82b0bfc85ce33db7dd,31532,32121,535216,267608,0.014710,29615.53,29148.30,
316,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x9ca769d9a086dd8d84fecfce175cdb47c315542ba57b5d5030c635135663f5cf,31532,32121,535216,267608,0.014710,29558.94,29131.74,
316,28,0x3f4B6ACbd67065109C7113426F9DA259f86b1129,0x0f52a4a4dfc936e9847d1ef719a4585af9106d8f0146bab6ea33cdb4b4d99a53,31532,32121,535216,267608,0.014710,29548.61,29132.85,
316,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x1729a884676f4731900f5189c86952bdd423725312c6f1dbd25e890308cdbc86,31532,32121,535216,267608,0.014710,29592.11,29143.45,
316,17,0x99D0e2E5b99437f7f47e4AdA355aCdA182fC8798,0xfa171c13f50edd6f9400be9a9be55e149f4ec408c76ed957fcfd347185df69a7,31532,32121,535216,267608,0.014710,29575.85,29139.26,
316,29,0xfC579d1123a4E4f26c92978575E3F313073403a6,0xccdcfa3e2d906cf982912318038edf7c60d808f20ab00e565c2b607c836c84aa,31532,32121,535216,267608,0.014710,29606.28,29134.61,
316,32,0x6d5fC33879F3b514f58B2C9a578F98Ff43c03cA5,0x19c86024c401c4f3cf0bf8402431574a34c1d684c84650f63e21c59c50ae6fc5,31532,32121,535216,267608,0.014710,29639.24,29150.59,
316,12,0xBA18Cd9f32893243bbb6C4f354cb182Afac310F7,0x817d7d6b8e5fc5ba84b1564bf4933c2b7169f0780279916a37036ccda173ea68,31532,32121,535216,267608,0.014710,29535.01,29128.16,
316,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0xa5ef6ab007c03fa66c5bfbb2a4b55966f72a099b588b6b772e3df053c6d4b2af,31532,32121,535216,267608,0.014710,29650.10,29147.15,
316,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0xd5f59d643c93211993cabc1bc4dbef7897f58f89d76356b90d4f5ef15f6cc55e,31532,32121,535216,267608,0.014710,29567.52,29137.88,
316,23,0x30Cf8CE92cfaed281bB0C928aF71Ed70b2980aB6,0x5cd1880c54e5a9277c3bc55e10e9dc339ddc12ff48f4ebc732a1f129235f852d,31532,32121,535216,267608,0.014710,29582.19,29137.82,
316,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x5c85a235e036042b52700b457e25704242b3e5131cdbdfc1fe6323e3ac76ffcb,31532,32121,535216,267608,0.014710,29583.65,29144.11,
316,24,0x00c4EB9c81e52344dAcdd6A94C5D6100801e1456,0x5837f51f68c22f38db431943e306a2ccbe8a22d6fe8ef0048493c0c975511a6e,31532,32121,535216,267608,0.014710,29628.56,29151.39,
316,16,0x817007D27a7D8DF5AB038b5959B5c1fA934cF9f2,0x1bfc332cac515a85f13b897bf92d50fee62da9312eda072d13efc0fb94281f4d,31532,32121,535216,267608,0.014710,29612.99,29147.19,
316,25,0x196aF782a007bcC06E34FE08023cF90a90f9f1f6,0xda4b7d67fba287e611b6864bd7fc0b74c8eaa0e2106196b81eadd2c9c870e5e6,31532,32121,535216,267608,0.014710,29578.44,29140.43,
316,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x7db790bc64d04de74cb241afb5d6a9d8f8e21a8e95505e3e6841477f84d222b3,31532,32121,535216,267608,0.014710,29566.32,29142.54,
316,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x34a9fcbadc469a8eb328dc85f10053304343a4b7bc2c5431b66abf6c3978dac9,31532,32121,535216,267608,0.014710,30538.08,30135.98,
316,19,0xD346Bf65602B53FeF80c09Fe0452E88A89B737f2,0x2e285be99ec3593124db4734b675b1db3ce3b707c3f42b9fbb262e9562c4e7e2,31532,32121,535216,267608,0.014710,29607.86,29148.74,
316,31,0x900a81728A6A5EE692a264612A7FBCbdc0C500Df,0xab07fbd14e592a8c53d73f6106d492f478142be5a3f1282b943cea100cdeca51,31532,32121,535216,267608,0.014710,30599.62,30159.61,
316,22,0xC6afd0BE4A0038d68d31a6eB9Fd9411f3C9987B1,0xb6bac6cbc005afeb24b8f6716c8fd2030b9de379ed6d0b952f467af4d6685d7c,31532,32121,535216,267608,0.014710,30583.74,30146.41,
316,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x9f382d83b525f05ea0c55c9703a7082294b215de12619bddd1d33d30a77020db,31532,32121,535216,267608,0.014710,30608.37,30144.32,
316,20,0xE8b35766c4A9187629C7393B62Df716fB430a233,0x70f96bfcc7a9c4e765173acea687db89eadd9f3fdaea90b8eec36c65f8a51013,31532,32121,535216,267608,0.014710,30608.61,30147.53,
316,15,0x9f931889bdb0e05d098Cc774Cfd8FeE2E10d4321,0xf817931ce903be58e94f88a37f06aa422f116b66c245ed581e0394c3caa84e60,31532,32121,535216,267608,0.014710,30547.64,30134.25,
316,30,0x775c66041b822dc6541be9bf0B84dB1aaFA51D56,0xaf1e8c01c1f5bd661ab9b11e1ec09c47a16ddc4193127aa40dad5ec02d0ebe57,31532,32121,535216,267608,0.014710,30611.53,30145.51,
316,9,0x8BA126323e880b8477F5eA93444A5c64D2f59A2D,0xba0abb8c1df72f1ebc83da6c05ffdfc376f06c002ffbd0fa4008cffd815ef91b,31532,32121,535216,267608,0.014710,30543.06,30127.33,
316,13,0xe11F4bCb73DCb02c763Bc32e1d6Ab265Ea435253,0x486a91c7be1249e2757ae2d779bb127a2dbaf68477de80ac9bc4aae70fe286c9,31532,32121,535216,267608,0.014710,30630.66,30147.73,
317,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x29bf6c29e41a33c3e0776d8ba06dfa03f94b7dc3fa0949c647ea68582f58fece,31533,32121,535216,267608,0.014710,29538.25,29134.70,
317,16,0x817007D27a7D8DF5AB038b5959B5c1fA934cF9f2,0x44ecb97a1c548917970a9e0b82c6d539e93b7d993552c51643ef0525f76912cf,31533,32121,535216,267608,0.014710,29614.34,29157.14,
317,25,0x196aF782a007bcC06E34FE08023cF90a90f9f1f6,0x61304522be9c882b6f401410f6f24f3b0c3f00dbc0a8579257a99a19d226f49a,31533,32121,535216,267608,0.014710,29581.22,29137.62,
317,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x7f0330361a6cce338d1e3f4de5f52f2afe446e6eb182c770b3bc4bb95694ed5b,31533,32121,535216,267608,0.014710,29563.75,29132.21,
317,19,0xD346Bf65602B53FeF80c09Fe0452E88A89B737f2,0x67f68c8304983cd2dca920f787a4579950f42ba32e58e1e343bcb5e5de4fc266,31533,32121,535216,267608,0.014710,29604.09,29145.69,
317,31,0x900a81728A6A5EE692a264612A7FBCbdc0C500Df,0xba3b8b8e38efaca46f7e97897825a01dfa5549044f602cbcbe63f39bf8ea4a27,31533,32121,535216,267608,0.014710,29590.93,29143.03,
317,22,0xC6afd0BE4A0038d68d31a6eB9Fd9411f3C9987B1,0x97388c9b57e4f915d33684d8a098779b68bf2269cf895096004ab6de9278249c,31533,32121,535216,267608,0.014710,29591.69,29143.53,
317,15,0x9f931889bdb0e05d098Cc774Cfd8FeE2E10d4321,0x07ef344b1d830f74cd56e5376060994b22dfc6247cbeb5bdcdff9bdf989f2f8f,31533,32121,535216,267608,0.014710,29565.39,29133.73,
317,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0xce226728c98836c1d5be3ac48754d09ac68a1483d5ce339168d39b2ec8c6290c,31533,32121,535216,267608,0.014710,29603.69,29146.27,
317,20,0xE8b35766c4A9187629C7393B62Df716fB430a233,0x8a100cdb7e06995790c1da586d60224c994d4f2fbd161194bec6bd02fb4ad082,31533,32121,535216,267608,0.014710,29601.39,29145.88,
317,30,0x775c66041b822dc6541be9bf0B84dB1aaFA51D56,0x80c5e38ff90faf455b0084bb15d93e93cec5ec88d2a3746b4252763c37bce5d4,31533,32121,535216,267608,0.014710,29608.08,29147.01,
317,9,0x8BA126323e880b8477F5eA93444A5c64D2f59A2D,0x35d9843ae7bf8f0f79e0d920fec0f95650c84c3c5417008310beaab2314e233a,31533,32121,535216,267608,0.014710,29532.10,29129.76,
317,13,0xe11F4bCb73DCb02c763Bc32e1d6Ab265Ea435253,0xf61ecf6d45fdb3d90e18486906373975f9486372e6548e03c21398d992fa43df,31533,32121,535216,267608,0.014710,29625.07,29152.58,
317,14,0x4Bea328aB89C868d1D4c90FbCC1d858a9e8aBD21,0x61fe95cfa207a3cf6a1c548b7dc7633d2d9eb274d23d70d1df3486dfcf8155bc,31533,32121,535216,267608,0.014710,30532.89,30127.29,
317,10,0x14B3Dd781384060d8a63983687420c850874fdF2,0x5db22575ba781c4c4fcc6ca26d93b140edc082a4db06ff337022a4d81b61da6b,31533,32121,535216,267608,0.014710,30590.66,30146.03,
317,18,0xfdF461f350eE14E3eBd3941193FfB110e5Bd5e5E,0xf09ee4df3e2428e77ae6b54de415cc37c75370274e2924ace4b9a827078572ff,31533,32121,535216,267608,0.014710,30526.20,30127.79,
317,27,0x2930E66C5E92D27ed7C88279fd9Bbb4EE4661b15,0x785f48dccb10717c9c5ade06db3a975a945512c663564af7c263ea9f6144b15a,31533,32121,535216,267608,0.014710,30618.67,30156.26,
317,11,0xE18bF9Fa8f80F14e465716a87035576239b51e56,0xb9a6d78d49e398b6573d49d7b60f45b9b4bbb6bbed8ef5f7f6add5bd1104c7e4,31533,32121,535216,267608,0.014710,30609.40,30146.47,
317,28,0x3f4B6ACbd67065109C7113426F9DA259f86b1129,0x36cbec251b4fa3b1a34ad29705b6f6d0a032d3ec1a1d16c0e9e32f130c1811fa,31533,32121,535216,267608,0.014710,30576.50,30130.57,
317,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0xca49db423c20acf23e5610b43d20953613adc030d755dbb80c436ce0c6ca71e8,31533,32121,535216,267608,0.014710,30590.89,30130.94,
317,17,0x99D0e2E5b99437f7f47e4AdA355aCdA182fC8798,0xa7d0aed94d75b7fe239e179b39ef34571287ed7617fd5d56d04f563264cab378,31533,32121,535216,267608,0.014710,30597.48,30140.21,
317,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0xbb1048e72c29f500891522c21df7364474ac30bc322c0deb8bbcdee2b9f66d07,31533,32121,535216,267608,0.014710,30650.39,30149.28,
317,21,0x20973B932Bac041134B19D18E00A09DFae0bAB9A,0x9443c07494b303befc2bf655609dcad5d32482066bf721b11e8b0e9237d144b1,31533,32121,535216,267608,0.014710,30682.98,30152.55,
317,26,0xB3667622a0341fEA27Bb7e99532a14334Bd42646,0x8f9743fe4239de1cbabdeee85f9eacde4a27eaaeaf2bfb2c5fd98e3450b0b14c,31533,32121,535216,267608,0.014710,30688.55,30149.02,
317,29,0xfC579d1123a4E4f26c92978575E3F313073403a6,0x62e2f36e2c16f025939a72461858419a797bd53496c581478bcf20559b4b1d2c,31533,32121,535216,267608,0.014710,30596.81,30138.84,
317,12,0xBA18Cd9f32893243bbb6C4f354cb182Afac310F7,0x559d9e3dc723c6ed7a9190e08f64d912ba036a2d6d4c5e800942221834fc47a5,31533,32121,535216,267608,0.014710,30627.03,30125.79,
317,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x85b106ebc90396cbbd81b1de188ef0106bb6da7d21a010bcc26b52ced69fdaf5,31533,32121,535216,267608,0.014710,30685.34,30148.18,
317,23,0x30Cf8CE92cfaed281bB0C928aF71Ed70b2980aB6,0x072df1cc14d94fcd9d8f26e70dff9c8b6eb6b41b4aebce5241ee6c48dc82da64,31533,32121,535216,267608,0.014710,30599.50,30134.92,
317,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x9e0b74ffa07326c8de7157f1b12a3594421a3de865ff1b80af89b2542c8fa0e4,31533,32121,535216,267608,0.014710,30613.63,30144.99,
317,32,0x6d5fC33879F3b514f58B2C9a578F98Ff43c03cA5,0x67ad2ef913532c51c5b99ab2bc5e83369a4483c644d1b0c3f69d9f05a4fcfe9a,31533,32121,535216,267608,0.014710,30723.13,30156.90,
317,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0xd5a16df9b5cf4b605d7127bcd51f485ab0597e21d061bc43a7e2db0d1279296d,31533,32121,535216,267608,0.014710,30585.81,30139.84,
317,24,0x00c4EB9c81e52344dAcdd6A94C5D6100801e1456,0x14d231f1146d7fd00c818c8c1d9bd99b59cab7abb32121dc040a37a46970a75d,31533,32121,535216,267608,0.014710,30573.36,30142.63,
318,20,0xE8b35766c4A9187629C7393B62Df716fB430a233,0xd7c1a444ed5dae1c1460e589e4c766733966f21a4ab792771626880692e32e85,31534,32121,553173,276586,0.015203,29611.64,29150.75,
318,30,0x775c66041b822dc6541be9bf0B84dB1aaFA51D56,0x30cc28f788d8a9675cf59e37abde714b8358fefc77b81cac547935f2ee0465aa,31534,32121,553173,276586,0.015203,29598.49,29146.13,
318,14,0x4Bea328aB89C868d1D4c90FbCC1d858a9e8aBD21,0xbb6772510f0f2297f34cde571ad32c62c485d72639eeb1f3d5b9713efe8cf35a,31534,32121,553173,276586,0.015203,29529.52,29124.98,
318,18,0xfdF461f350eE14E3eBd3941193FfB110e5Bd5e5E,0x99055fef9e491525d1fb4dd91ae1bbacfbf2d64a4ef7dd5d302bb194986fa17a,31534,32121,553173,276586,0.015203,29531.30,29128.79,
318,13,0xe11F4bCb73DCb02c763Bc32e1d6Ab265Ea435253,0x926869c0226bd052ad5c943f7b7481b1d0de09fc4483babb10864b2e0960c725,31534,32121,553173,276586,0.015203,29626.34,29149.26,
318,10,0x14B3Dd781384060d8a63983687420c850874fdF2,0xcce85ad01b03eabb46c5d9f6d050d3ca252c06962f33672f83bc2031a479e051,31534,32121,553173,276586,0.015203,29624.77,29145.98,
318,27,0x2930E66C5E92D27ed7C88279fd9Bbb4EE4661b15,0x3e24f1c6c32bca87136a976b27e50a7b048ee679e433d3b3664fe5d38c1fc38f,31534,32121,553173,276586,0.015203,29612.51,29149.01,
318,1,0x627306090abaB3A6e1400e9345bC60c78a8BEf57,0x9a8908faae74b86c33ecece490760904d066e7293076e194ec63ccf9364f2f7e,31534,32121,553173,276586,0.015203,29568.47,29131.73,
318,28,0x3f4B6ACbd67065109C7113426F9DA259f86b1129,0x0883bd28285269e7dfd2bfccb3e2cbaa3b45d19a61dceea079c6de98f14a4db7,31534,32121,553173,276586,0.015203,29610.60,29131.52,
318,11,0xE18bF9Fa8f80F14e465716a87035576239b51e56,0x79db1a52ac68a7ab3aaf54be49c577ebbd9a1faedbc1ac4d6d11069673272729,31534,32121,553173,276586,0.015203,29644.67,29146.54,
318,17,0x99D0e2E5b99437f7f47e4AdA355aCdA182fC8798,0x7c568baf9f68e14f1bb1c04995dccc46d71ed7437ad14d52b1c37aacb0f51b43,31534,32121,553173,276586,0.015203,29578.71,29140.72,
318,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x1db4036d30a9fa4526748d1486cd378d4879a35a4fe7e082f61c717e9222982d,31534,32121,553173,276586,0.015203,29643.87,29145.07,
318,21,0x20973B932Bac041134B19D18E00A09DFae0bAB9A,0x381d0cc8c63af4437ef0e72d545c73d69c932917bf2609eb54e2cd6f7968845e,31534,32121,553173,276586,0.015203,29659.94,29150.74,
318,29,0xfC579d1123a4E4f26c92978575E3F313073403a6,0x9067075f31b855db18b840d2c678b7eec94d15a8ae8be37f36f045097c404ecb,31534,32121,553173,276586,0.015203,29608.33,29136.62,
318,12,0xBA18Cd9f32893243bbb6C4f354cb182Afac310F7,0x95f20d596bb3785909ea3c4b02483d9ddf6b960675d3d8cdf21321051fc1daef,31534,32121,553173,276586,0.015203,29545.42,29127.97,
318,26,0xB3667622a0341fEA27Bb7e99532a14334Bd42646,0xf43f98fe7461dc099a9a880b953f1347b9e9cf1363a59b23c68cdc65a2a2fc61,31534,32121,553173,276586,0.015203,29668.03,29148.09,
318,23,0x30Cf8CE92cfaed281bB0C928aF71Ed70b2980aB6,0xb3a6e073dbe482a08c9301f2d0981f5855ba9286b52fda2e1ec20b1b3194797e,31534,32121,553173,276586,0.015203,29556.75,29136.60,
318,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0x0037b636cbf7f6bbc2fe46fbf3ac67dc4846fd6da0ef20f6261464f713b1be9e,31534,32121,553173,276586,0.015203,30517.99,30127.55,
318,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0xeb8c75a5efcc5b861e80f45cf85328600b7d63b92e168e39a0844ec43159a847,31534,32121,553173,276586,0.015203,29643.94,29140.27,
318,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x2c37b8bac426ab7d6b43f56e347646632046913dbfc80452eaaaa2a7a98b488c,31534,32121,553173,276586,0.015203,29658.94,29150.14,
318,24,0x00c4EB9c81e52344dAcdd6A94C5D6100801e1456,0x72dc7a45aa340e976c3964cffb8549d3be79ab0ba73d8e2f06b3a2239253145c,31534,32121,553173,276586,0.015203,29616.44,29137.45,
318,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x2b3b9350925e3d8df89b86d49a564f19bbaad1850f6d3b2e71673a66ed6983f6,31534,32121,553173,276586,0.015203,29638.57,29138.82,
318,25,0x196aF782a007bcC06E34FE08023cF90a90f9f1f6,0x663c6954382489e9f7c11f76edc043d67fcf8dc15b50d92eac09420895f04500,31534,32121,553173,276586,0.015203,30554.64,30137.09,
318,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x61afa77aa588b274b4bda1c1ec4e30c44448e38a58d50206d833ab83547ecaed,31534,32121,553173,276586,0.015203,30530.23,30129.07,
318,16,0x817007D27a7D8DF5AB038b5959B5c1fA934cF9f2,0xbe95e2e9274f3de8a32989b617dc6b0540281b55bd6cc7bc1c7172259a1e5e24,31534,32121,553173,276586,0.015203,30590.66,30144.16,
318,32,0x6d5fC33879F3b514f58B2C9a578F98Ff43c03cA5,0xcfb60bf0e4b5c72102a84a8d48f31dbdbe46794b59777822b9a2f31670acd286,31534,32121,553173,276586,0.015203,29677.26,29151.74,
318,19,0xD346Bf65602B53FeF80c09Fe0452E88A89B737f2,0x61c45c8883baf88636638be53c4ddcfe4603654e0388552e07906250d3c6656a,31534,32121,553173,276586,0.015203,30596.14,30150.79,
318,31,0x900a81728A6A5EE692a264612A7FBCbdc0C500Df,0x2f20f547370e9acb1ebdd7f6899117ec0e3a4dfdec227f34e0a3f02dcb50a69f,31534,32121,553173,276586,0.015203,30579.97,30143.16,
318,22,0xC6afd0BE4A0038d68d31a6eB9Fd9411f3C9987B1,0x42a33bfa7a864033e078da53560290ba5f3d7b46e803ff9aa717fe3290090586,31534,32121,553173,276586,0.015203,30575.43,30141.11,
318,15,0x9f931889bdb0e05d098Cc774Cfd8FeE2E10d4321,0x379bbc11d403dc6db75de7cf5aa4850b9ab6997a8ed9d20fe3a45f1d8a12fcc6,31534,32121,553173,276586,0.015203,30551.82,30137.79,
318,9,0x8BA126323e880b8477F5eA93444A5c64D2f59A2D,0xbf6e9ff494dcff3645bf5b958cd60bc411f49482af4a04ca3f687176b6731ead,31534,32121,553173,276586,0.015203,30548.12,30148.07,
318,3,0x17D90CC0C9cB61f27A5198c8a96f9eA19341b218,0x36250dad69c22e3f5e49628a674edc0a539867c867280ba34089faad70e0a588,31534,32121,553173,276586,0.015203,30616.07,30167.42,
319,17,0x99D0e2E5b99437f7f47e4AdA355aCdA182fC8798,0xf260309d2f20c6da7d67ec5250fbf936fcfd708919bcea0c91ffdd79c773d747,31535,32121,553173,276586,0.015203,29567.96,29139.94,
319,11,0xE18bF9Fa8f80F14e465716a87035576239b51e56,0x640ed7126375c0f7198ac1acf5caa85ecab8685ffaf86f74fe392e56a79fcb43,31535,32121,553173,276586,0.015203,29616.68,29147.39,
319,12,0xBA18Cd9f32893243bbb6C4f354cb182Afac310F7,0x01e94a897f37ff63253ab590d533387ebdb42afbc9471afbe99da66289c63460,31535,32121,553173,276586,0.015203,29525.08,29128.27,
319,29,0xfC579d1123a4E4f26c92978575E3F313073403a6,0x344e643e4b76432cb0963f513a52aff80f9ad78ea0ace03bbe49594675236202,31535,32121,553173,276586,0.015203,29561.98,29135.82,
319,8,0xFf02645cd3b555B438c6856320a3E38da27Fc11a,0x9f61e889fe7fcd7822af63ba2bd78ecd02d9e09a7ab9ed4c1a1c92931f0a79f8,31535,32121,553173,276586,0.015203,29599.09,29143.18,
319,21,0x20973B932Bac041134B19D18E00A09DFae0bAB9A,0x8f31f7fca24fec48f6a6279ff986a899d0126f6b02781c3f00a3a985953018b2,31535,32121,553173,276586,0.015203,29624.09,29152.14,
319,26,0xB3667622a0341fEA27Bb7e99532a14334Bd42646,0xb9d98de48ee35a44c3fd74c6bd785d4b046aed17f4f366e230fe1848b58eecb2,31535,32121,553173,276586,0.015203,29631.44,29148.33,
319,23,0x30Cf8CE92cfaed281bB0C928aF71Ed70b2980aB6,0x4082f83197b502d690ba756cce469e4dd357c7bbd6209d707e2bdd554b993659,31535,32121,553173,276586,0.015203,29571.78,29137.70,
319,4,0x47242114086D2715A648d0391793730d2aB1CCa2,0xb96c38e637852d175ff89353ef330550c6667b9e3bb8d15c08955ed918ba0d46,31535,32121,553173,276586,0.015203,29525.51,29126.64,
319,25,0x196aF782a007bcC06E34FE08023cF90a90f9f1f6,0x37dd6d4bdf1d188f4665d25e082abd45b7bbcdec2bc543d50250e3a998dcd313,31535,32121,553173,276586,0.015203,29623.39,29143.40,
319,6,0xC6a49aB58c204D4A3EA0d3D41a2b94Af71134598,0x57fdcbfc52fdbcec52709cc4b3e87e24bc7ccf306df6c9cf869e4802c3501a54,31535,32121,553173,276586,0.015203,29641.59,29137.65,
319,7,0xA67bF22475426b8B1b3ba700f11283E10B3E53F8,0x4dc82d51b7379ddb1d055e984fe63d0ab3c0667b476cfa0a9e86bc23d98966c7,31535,32121,553173,276586,0.015203,29633.12,29137.50,
319,24,0x00c4EB9c81e52344dAcdd6A94C5D6100801e1456,0xdfab61ac2009c149311699ab278bc05fbbf6606683bc9fe80494ad89728bfddf,31535,32121,553173,276586,0.015203,29639.11,29135.99,
319,5,0x3d384Df30cE4C9Ef98faB12593Af1D4B383fF3ad,0x664abf62fc9d040ae8b1a6c44c0e3597cd4ba49bae7ea7059f18709ecf9deab8,31535,32121,553173,276586,0.015203,29614.08,29130.07,
319,16,0x817007D27a7D8DF5AB038b5959B5c1fA934cF9f2,0x39d60092e4aaa2eab0bda35cad49c46162038ec5ceeeb27b8913a0de7961d24a,31535,32121,553173,276586,0.015203,29641.46,29147.05,
319,2,0xf17f52151EbEF6C7334FAD080c5704D77216b732,0x2375815ed92de274e76a785be4492efb4517b26de09b755ec4e6c1758fd6dd4b,31535,32121,553173,276586,0.015203,29678.74,29147.88,
319,32,0x6d5fC33879F3b514f58B2C9a578F98Ff43c03cA5,0x38282c9f66c9ff2f0f3de5c555290a6fb7f4c192bbd2bce5ee9de4932364645e,31535,32121,553173,276586,0.015203,29663.68,29152.34,
